title,id,price,link,brand,availability,image_link,condition,description
"Helly Hansen Fraser Trekkingpaita Kirkkaansininen",HELLYHANSENFRASERSSSHIRTRACERBLUE,20.0 EUR,https://www.retkitukku.fi/helly-hansen-fraser-trekkingpaita-kirkkaansininen.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/h/e/helly_hansen_fraser_trekkingpaita_sininen.jpg,new,"HELLY HANSEN KEVYT TREKKINGPAITA Tekninen, kevyt Helly Hansenin paita ulkoiluun, retkeilyyn ja vapaa-aikaan. Fraser -trekkingpaita on valmistettu nopeasti kuivuvasta materiaalista. Napitus sekä napilliset rintataskut. Miellyttävä paita käyttää myös kuumemmallakin säällä. Erittäin kevyt Nappikiinnitys Napilliset rintataskut UPF: 50+ HH -logo rinnassa Värivaihtoehdot: valkoinen, kirkkaansininen ja navy. * The Ultraviolet Protection Factor = kertoo materiaalin UV-suojan. UPF-suojan ollessa..."
"Helly Hansen VTR 1/2-Zip Tekninen paita Navy",HELLYHANSENVTR1/2ZIPLSNAVY,25.0 EUR,https://www.retkitukku.fi/helly-hansen-vtr-1-2-zip-tekninen-paita-navy.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/h/e/helly_hansen_tekninen_pitk_hihainen_navy.jpg,new,"HELLY HANSENIN TEKNINEN TREENIPAITA Helly Hansenin laadukas, tekninen ""half-zip"" -paita treeniin, ulkoiluun, vapaa-aikaan, aluspaidaksi. Pitkähihaisessa paidassa puolivetoketju ja puolikorkea kaulus. Pehmeä X-Cool Quick-dry -materiaali on nopeasti kuivuvaa ja miellyttävä käyttää. Nopeasti kuivuva, pehmeä X-Cool Quick-dry -materiaali Pehmeä sisäpinta UPF: 30 Puolikorkea kaulus Puolivetoketju HH -logo rinnassa * The Ultraviolet Protection Factor = kertoo materiaalin UV-suojan. UPF-suojan ..."
"Bergans Langli Trekkingpaita Tumma punaruskea (lh)",BERGANSLANGLISHIRTSSDARKMAROONCHECK,30.0 EUR,https://www.retkitukku.fi/bergans-langli-trekkingpaita-tumma-punaruskea-lh.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/b/e/bergans_langli_shirt_maroon.jpg,new,"BERGANS LANGLI TREKKINGPAITA Erittäin kevyt lyhythihainen Langli -trekkingpaita ulkoiluun, retkeilyyn ja vapaa-aikaan. Slim Fit -malli istuu erinomaisesti ja pehmeä, hengittävävä, nopeasti kuivuva materiaali on miellyttävä käyttää tilanteessa kuin tilanteessa. Kaksi rintataskua. Nappikiinnitys Materiaali: 95 % polyamidi (nylon), 5 % polyester Kaksi rintataskua Nappikiinnitys..."
"Bergans Vemork Trekkinghousut Tumma oliivi",BERGANSVEMORKPANTSDARKOLIVE,90.0 EUR,https://www.retkitukku.fi/bergans-vemork-trekkinghousut-tumma-oliivi.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/b/e/bergans_vemork_pants_olive.jpg,new,"BERGANS VEMORK TREKKINGHOUSUT Bergansin kestävät Vemork tuulihousut ulkoiluun, vaellukseen sekä muihin vapaa-ajan aktiviteetteihin. Tuulenpitävä kangas, joka hylkii vettä ja likaa. Avonaiset etutaskut sekä kaksi reisitaskua. Vyötärön sisäpuolella lenkit henkseleitä varten. Muotoillut polviosiot antavat liikkumatilaa ja lisäävät käyttömukavuutta. Materiaali: 65% polyester, 35% puuvilla Tuulenpitävä, vettä ja likaa hylkivä materiaali Avonaiset etutaskut Reisitaskut Vyö- ja henkselilenkit ..."
"Bergans Leknes Naisten Trekkingpaita Punainen (lh)",BERGANSLEKNESLADYSHIRTSSREDNAVY,30.0 EUR,https://www.retkitukku.fi/bergans-leknes-naisten-trekkingpaita-lh.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/b/e/bergans_leknes_lady_shirt_ss_red.jpg,new,"BERGANS LEKNES NAISTEN LYHYTHIHAINEN TREKKINGPAITA Bergansin Leknes kevyt naisten trekkingpaita retkeilyyn, ulkoiluun ja vapaa-aikaan. Pehmeää, miellyttävää materiaalia, joka hengittää ja kuivuu nopeasti. Nappikiinnitys, kaksi rintataskua. Materiaali: 53% polyami (nylon) / 47% polyester Nappikiinnitys Rintataskut..."
"Bergans Imingen Naisten Trekkinghousut Musta",BERGANSIMINGENLADYPANTSBLACK,49.9 EUR,https://www.retkitukku.fi/bergans-imingen-naisten-trekkinghousut-musta.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/b/e/bergans_imingen_w_black.jpg,new,"BERGANS IMINGEN NAISTEN TREKKINGHOUSUT Tuulenpitävät naisten Imingen housut ulkoiluun, vaellukseen, vapaa-aikaan. Nopeasti kuivuva, hengittävä materiaali on miellyttävä käyttää ja kevyt kangas kuivuu erittäin nopeasti. Joustavaa materiaalia, jossa käytetty myös ympristöystävällisiä Bluesign® -standardoituja -tekstiilejä. Imingen -housut muuttuvat erittäin helposti myös shortseiksi - vetoketjulla irrotettavat lahkeet, joiden shortsipituuden saat säädettyä sopivaksi neppareiden avulla. Vy..."
"Gränsfors Metsäkirves",7391765420008,99.9 EUR,https://www.retkitukku.fi/gransfors-metsakirves.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/g/r/gransfors-metsakirves.jpg,new,"KÄTEVÄ JA KEVYT GRÄNSFORS METSÄKIRVES Gränsfors metsäkirves on kätevän kokoinen ja kevyt kirves, joka kulkee helposti mukana metsällä ja retkillä. Terän muoto on säilytetty samanlaisena kuin isoissakin kirveissä. Varren pituus 50 cm Paino 1000 g Nahkainen teräsuoja..."
"Wetterlings Bushman Les Stoud Kirves",7392079150803,109.9 EUR,https://www.retkitukku.fi/wetterlings-bushman-les-stoud-kirves.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/w/e/wetterlings-les-stoud.jpg,new,"WETTERLINGS BUSHMAN LES STOUD KIRVES Wetterlings Bushman Les Stoud kirveellä ja sen monipuoliseksi muotoillulla terällä kaadat puut ja teet niistä polttopuita vaivattomasti. Kirveen terän selkäosaa voi käyttää vasaran tapaan työkaluna. Wetterlings Bushman Les Stroudin suunnitteli eloonjäämisexpertti Les Stroud. Kirveen varret ovat kestävää hikkoria ja terät ovat karkaistua Ovakin terästä. Wetterlingsin käsintaotut kirveet edustavat laadukasta ruotsalaista käsityöperinnettä ja sen yhdeks..."
"Wetterlings Minikirves",7392079150100,74.9 EUR,https://www.retkitukku.fi/wetterlings-minikirves.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/w/t/wtterlings-minikirves.jpg,new,"WETTERLINGS MINIKIRVES Wetterlings minikirves on kätevän kokoinen retkikirves, mikä sisältää paljon halkaisuvoimaa. Sen varret ovat kestävää hikkoria ja terät ovat karkaistua Ovakin terästä. Wetterlingsin käsintaotut kirveet edustavat laadukasta ruotsalaista käsityöperinnettä ja sen yhdeksän seppää ovat parhaimmistoa alallansa. Paino 0,7 kg Pituus 26 cm Nahkainen teräsuoja..."
"Flambeau Huuhkajakuva",071617059156,19.9 EUR,https://www.retkitukku.fi/flambeau-huuhkajakaave.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/h/u/huuhkajakaave21.jpg,new,"FLAMBEAU HUUHKAJAKUVA 21"" Flambeaun huuhkajakaave on markkinoiden suurin - jopa 21 tuumaa eli reilu 53 cm. Pitää hyvin tuhoeläimet ja muut kutsumattomat vieraat loitolla. Korkeus 53,34 cm (21"")..."
"SportDog TEK 2.0 Maastokartta",SportDogTekMaastokartta,199.0 EUR,https://www.retkitukku.fi/sportdog-tek-2-0-maastokartta.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/t/e/tekvalmis1.jpg,new,"SportDog TEK 2.0 Maastokartta SportDog TEK 2.0 Topograafinen 1:20 000 maastokartta. Sisältää tilarajat. Suomi rajattu kolmeen eri alueeseen. Valitse sopivin kartta-alue valikosta.  ..."
"Nitecore F1 USB-laturi",6952506491360,14.9 EUR,https://www.retkitukku.fi/nitecore-f1-usb-laturi.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/f/1/f1.jpg,new,"LAADUKAS USB-LATURI 18650 -AKUILLE Nitecore F1 on uusi kompakti USB-laturi muun muassa 18650-akkujen lataamiseen. Älykkäät merkkivalot kertovat latauksen vaiheesta ja sen etenemisestä. Laturi tunnistaa akun automaattisesti ja valitsee sopivan lataustilan. Laturi voidaan kytkeä USB-kaapelilla tietokoneeseen tai käyttää esimerkiksi kännykän USB-verkkolaturia (pakkaus ei sisällä verkkopistoketta). Mitat vain 87x24x29 mm, paino 30g Lataa kaikki yleisimmät Li-ion -akkuparistot Paikka yhdelle..."
"Nitecore RSW2 etäkytkin",6952506491025,24.9 EUR,https://www.retkitukku.fi/nitecore-rsw2-etakytkin.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/r/s/rsw2.jpg,new,"NITECORE RSW2 ETÄKYTKIN NITECORE -TASKULAMPUILLE Nitecore painekytkin Nitecore -taskulampuille korvaa alkuperäisen kytkimen. Se on yhteensopiva mallien P10 ja P20 kanssa. Maksimipituus kaapelilla on noin 38 senttimetriä. Etäkytkimen avulla voit helposti säätää valoa esimerkiksi suoraan aseen tukilla olevalla kädellä silloin, kun pitelet asetta...."
"Nitecore MH41 USB 2150lm ",6952506402038,149.9 EUR,https://www.retkitukku.fi/nitecore-mh41-usb-2150lm.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/m/h/mh41.jpg,new,"NITECORE MH41 - ERITTÄIN TEHOKAS JA MONIPUOLINEN LAMPPU METSÄSTYKSEEN Nitecore MH41 -taskulampussa on jopa 2150 lumenin valotehon tuottavaa CREE XHP50 LED. Jopa 495 metrin kantama tekee lampusta erittäin tehokkaan apuvälineen niin metsästykseen kuin ammattilaiskäyttöönkin. Lamppu on vedenpitävä IPX-8 standardin mukaisesti ja kestää upotusta kahteen metriin saakka. Viisi valotehoa ja kolme eri valo-ohjelmaa sekä älykäs muistitoiminto tekevät taskulampusta monipuolisen käyttää. Älykäs mui..."
"Diffusor™ Elektroniset Kuulosuojaimet",0674326255552,79.9 EUR,https://www.retkitukku.fi/diffusortm-elektroniset-kuulosuojaimet.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/r/a/radians_diffuser_elektroniset_kuulosuojaimet.jpg,new,"RADIANS DIFFUSER™ ELEKTRONISET KUULOSUOJAIMET Elektroniset kuulosuojaimet ovat erinomainen apu kuulon suojaamiseksi laukaisu- ja muilta voimakkailta, teräviltä ääniltä. Radians Diffuser™ kuulokkeiden älykkään teknologian ansiosta kuulet normaalit äänen, esimerkiksi puheen hyvin, mutta suojaimet suodattavat haitalliset, voimakkaat äänet tehokkaasti pois. Kuulokkeiden mukana välikaapeli, jonka avulla saat liitettyä kuulosuojaimet esimerkiksi radiopuhelimeen. Kuulokkeet toimivat kahdella A..."
"Savotta Jääkäririnkka",6419134109321,499.0 EUR,https://www.retkitukku.fi/savotta-jaakaririnkka.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/s/a/savotta_j_k_ririnkka.jpg,new,"KESTÄVÄ JA MONIPUOLINEN PÄIVÄREPPU VAATIVAAN KÄYTTÖÖN Erittäin laadukas Savotan Jääkäririnkka on paranneltu malli Suomen Puolustusvoimille suunnitellusta laskuvarjojääkäri -rinkasta - suunnittelussa on huomioitu aidot käyttäjäkokemukset, jonka ansiosta jääkäririnkka onkin paljon enemmän kuin mikä tahansa normaali rinkka. DUR -alumiinirunko tuo rinkkaan erinomaista tukevuutta ja ryhtiä, ja jakaa painon anatomisesti oikein, jolloin jääkäririnkkaa on erittäin miellyttävä kantaa. Laajan Mol..."
"Eberlestock Lisätasku L, Camo",812028012022,39.9 EUR,https://www.retkitukku.fi/eberlestock-padded-accessory-pouch-hide-open-timber-veil-l.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/k/o/kotelo_2.jpg,new,"LISÄTASKU EBERLESTOCK  REPUILLE Kätevä lisätasku, joka on suoraan yhteensopiva kaikkien Eberlestock reppujen ja rinkkojen kanssa. Tasku on mitoitettu niin, että sinne on myös mahdollista sijoittaa optiikkaa kuten katselukiikarit. Tällä lisätaskulla saat mukavasti tilaa nykyiseen reppuusi. Paino 170 g Mitat: 15 x 20 x 6,5 cm..."
"Alaska Merinovilla 200G Aluskerrasto",MERINO,79.9 EUR,https://www.retkitukku.fi/alaska-merinovilla-200g-aluskerrasto.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/a/l/alaska_merinowool_200g_baselayer.jpg,new,"HUIPPUTEKNINEN ALASKA MERINOVILLA 200G ALUSKERRASTO Passimies pysyy lämpimänä merinovillaisessa aluskerrastossa. Hengittävää, kosteutta siirtävää ja nopeasti kuivuvaa 100 % merinovillaa. Istuva leikkaus, mukavasti joustava kangas. Kovaan suoritukseen, kylmiin ja viileisiin olosuhteisiin kaikkiin aktiivisiin harrastuksiin. Aluskerrasto muodostaa välikerraston alle puettuna lämpöä eristävän kerroksen pitäen kehon lämpimänä. Oikeanlainen kerrospukeutuminen on tärkeää kylmissä olosuhteissa,..."
"Sasta Henkselit",6419619050209,49.9 EUR,https://www.retkitukku.fi/sasta-henkselit.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/s/i/size_1000_thumb.jpg,new,"NAPITETTAVAT SASTA-HENKSELIT  Napitettavat henselit Sastan metsästys- ja erähousuihin. Henkselit on mahdollista säätää eri pituuksiin...."
"Savotta Jääkärireppu - 22+8 litraa",6419134109222,179.0 EUR,https://www.retkitukku.fi/savotta-jaakarireppu-30-litraa.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/s/a/savotta_jaakari_reppu1.jpg,new,"KESTÄVÄ JA MONIPUOLINEN PÄIVÄREPPU VAATIVAAN KÄYTTÖÖN Savotta Jääkärireppu on tukevan rungon päälle koottu monipuolinen ja kovaa käyttöä kestävä reppu, jolla on helppo kantaa painaviakin varusteita. Kapean muotonsa ansiosta liikkuminen ahtaissa paikoissakin onnistuu vaivatta. Repun hihna- ja läppärakenne tekevät yli- ja alapakkaamisen helpoksi ja tukevaksi. Reppua voi käyttää niin päivittäisessä arkikäytössä kuin pidemmillä metsästyreissuillakin. Repun materiaalina on käytetty infrapuna..."
"Valio Senior/Light 15 kg",6438347004988,36.9 EUR,https://www.retkitukku.fi/valio-senior-light-15-kg-koiranruoka.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/s/e/senior-light-vasen.jpg,new,"VALIO SENIOR/LIGHT -TÄYRAVINTO SENIORIKOIRILLE SEKÄ VÄHEMMÄN AKTIIVISILLE KOIRILLE Valio Senior/Light on koiranruoka ikääntyneille ja vähemmän aktiivisille koirille. Valio Senior/Light sopii eriomaisesti avuksi koiran painonhallintaan. Ei sisällä yleisimpiä ruoka-aineyliherkkyyksiä aiheuttavia raaka-aineita, kuten vehnää tai soijaa. Täysravinnon pääraaka-aineina on käytetty maissia, riisiä ja kanaa.   Valio Senior/Light -ruoan ominaisuudet: 18 % proteiinia 8 % rasvaa Sopii koiran painon..."
"Savotta 906 Rinkka - Oliivi 85 L",6419134101028,349.0 EUR,https://www.retkitukku.fi/savotta-906-rinkka-oliivi.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/s/a/savotta_906_rinkka.jpg,new,"SAVOTAN KAIKKIEN AIKOJEN SUOSITUIN RINKKAMALLI Vaeltajien ja retkeilijöiden ikisuosikki. Savotta 906 on läpäissyt lukuisat alan julkaisujen toteuttamat testit erinomaisesti, ja ja kestää kaikissa tilanteissa ja olosuhteissa. Monipuolisten säätömahdollisuuksien ansiosta rinkan saa säädettyä juuri omiin mieltymyksiisi ja mittasuhteisiisi sopivaksi, jolloin rinkkaa on erittäin miellyttävä kantaa. Ergonomiset toppaukset lisäävät käyttömukavuutta. Rinkassa lukuisia taskuja, joihin saat mahdu..."
"Alaska Touch Screen Metsästyshanskat 220G Blaze 3D",AE4008E3C,9.9 EUR,https://www.retkitukku.fi/alaska-touch-screen-metsastyshanskat-220g-blaze-3d.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/g/l/gloves-blaze_1.jpg,new,"ALASKA TOUCH SCREEN METSÄSTYSHANSKAT Alaska Blaze 3D™ Touch Screen metsästyshanskalla voit käyttää puhelimen tai tabletin kosketusnäyttöä sormen päässä olevan älymateriaalin ansiosta. Etusormen ja peukalon päissä oleva älymateriaali toimii samoin kuin iho kosketusnäytöllä. Metsästyshanskat ovat hengittävää, kosteutta siirtävää ja joustavaa ThermoDry -materiaalia, joka säilyttää hyvän tuntuman myös ammuttaessa. Blaze 3D™ Touch Screen metsästyshanskan ominaisuudet: Toimii kosketusnäytöllä..."
"Alaska Touch Screen 220G metsästyshanskat BlindTech Blaze ",BLAZEGLOVE,9.9 EUR,https://www.retkitukku.fi/alaska-touch-screen-220g-metsastyshanskat-blindtech-blaze.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/b/l/blazeglove.jpg,new,"ALASKA TOUCH SCREEN METSÄSTYSHANSKAT Alaska BlindTech Blaze™ Touch Screen 220G metsästyshanskoja ei tarvitse riisua kosketusnäyttöjen käyttöä varten - voit käyttää puhelinta tai tablettia sormen päässä olevan älymateriaalin ansiosta. Etusormen ja peukalon päissä oleva älymateriaali toimii samoin kuin iho kosketusnäytöllä. Metsästyshanskat ovat hengittävää, kosteutta siirtävää ja joustavaa ThermoDry -materiaalia, joka säilyttää hyvän tuntuman myös ammuttaessa. BlindTech Blaze™ Touch Scre..."
"Alaska Touch Screen 220G metsästyshanskat Blind Max HD",AE4007E8C,9.9 EUR,https://www.retkitukku.fi/alaska-touch-screen-220g-metsastyshanskat-blind-max-hd.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/t/o/touch_camo_1.jpg,new,"ALASKA TOUCH SCREEN METSÄSTYSHANSKAT Alaska Blind Max HD™ Touch Screen 220G metsästyshanskoja ei tarvitse riisua kosketusnäyttöjen käyttöä varten - voit käyttää puhelinta tai tablettia sormen päässä olevan älymateriaalin ansiosta. Etusormen ja peukalon päissä oleva älymateriaali toimii samoin kuin iho kosketusnäytöllä. Metsästyshanskat ovat hengittävää, kosteutta siirtävää ja joustavaa ThermoDry -materiaalia, joka säilyttää hyvän tuntuman myös ammuttaessa. Alaska Blind Max HD™ Touch Scr..."
"Work Sharp GSS Upgrade Kit - päivityspaketti GSS teroitinpaketille",662949039154,39.9 EUR,https://www.retkitukku.fi/work-sharp-gss-upgrade-kit-paivityspaketti-gss-teroitinpaketille.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/u/p/upgrade-kit-contents_3.jpg,new,"PÄIVITYSPAKETTI WORK SHARP GSS TEROITINPAKETILLE Näillä lisävarusteilla saa entistä terävämmän lopputuloksen Work Sharp teroittimesta. Päivityspakettiin sisältyy: Extra-hieno 220 timanttihiomalevy  Extra-karkea 800 timanttihiomalevy Nahkainen hiomalevy partaveitsen terävään viimeistelyyn Hiomatahnaa nahkaa varten 25 asteen kulmaohjaimet..."
"Work Sharp GSS - teroitinpaketti vapaalla kädellä teroittamiseen",662949039147,69.9 EUR,https://www.retkitukku.fi/work-sharp-gss-teroitinpaketti-vapaan-kaden-teroitukseen.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/w/o/work-sharp-gss.jpg,new,"HUIPPU-UUTUUS! INNOVATIIVINEN TEROITINPAKETTI VAPAALLA KÄDELLÄ TEROITTAMISEEN Kaikki teroittimen osat voidaan kuljettaa kätevästi mukana myös yksittäin Suunniteltu niin aloittelijoille, kuin ammattilaisille  Kätevä teroitusväline kaikille kodin terätyökaluille, kuten puukoille, veitsille, kirveille, ruohonleikkurin terille ja paljolle muulle Erikokoisten keraamisten liippojen avulla voidaan helposti teroittaa myös hammastettujen veitsien terät Ladattu täyteen ominaisuuksia, jotka varmis..."
"HELIKON SFU METSÄSTYSHOUSUT",HELICONSFUHOUSU,59.9 EUR,https://www.retkitukku.fi/helcon-sfu-metsastyshousu.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/s/f/sfu_housut.jpg,new,"LAADUKKAISTA MATERIAALEISTA VALMISTETUT ULKOILUHOUSUT MONIPUOLISEEN KÄYTTÖÖN Hengittävät ja hyvin istuvat Helikon SFU housut. Soveltuu hyvin metsästys ja arkikäyttöön.  Ripstop käsittely takaa housuille erinomaisen kestävyyden vaativissakin olosuhteissa. Vyötärökiristys Likaa ja vettä hylkivä pintakäsittely Runsaasti taskutilaa Polvissa tuplakangas Lahjekiristys Reisitaskut..."
"Viking Ascent Mid GTX ulkoilukengät",ASCENTO,129.9 EUR,https://www.retkitukku.fi/viking-ascent-mid-gtx-ulkoilu-ja-vaelluskenka.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/a/s/ascent_3-84450-210.jpg,new,"KEVYET VIKING ASCENT MID GTX ULKOILUKENGÄT Viking Ascent Mid GTX on erittäin hyvin hengittävä ja kevyt kenkä ulkoiluun ja vaellukseen. Ascent vaelluskengän suunnittelussa on panostettu erityisesti juuri kevyen kenkärakenteen aikaansaamiseen. Uskomattoman keveyden lisäksi nämä ulkoilu- ja vaelluskengät tarjoavat erittäin hyvän tuen jalalle, ja luonnonkumista valmistetun UGC® -ulkopohjan ansiosta kenkä pitää luotettavasti kaikilla alustoilla vaativassakin ympäristössä. Ulkoilukengässä on ..."
"Viking Ascent Mid GTX Naisten Ulkoilu- ja vaelluskenkä",ASCENTGTXSTR,129.9 EUR,https://www.retkitukku.fi/viking-ascent-mid-gtx-w-ulkoilu-ja-vaelluskenka.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/a/s/ascent_3-84450-7716.jpg,new,"HYVIN HENGITTÄVÄT NAISTEN VIKING ASCENT MID GORE-TEX® -KENGÄT Viking Ascent Mid GTX on erittäin hyvin hengittävä ja kevyt naisten jalkine ulkoiluun ja vaellukseen. Ascent vaelluskengän suunnittelussa on panostettu erityisesti kevyen kenkärakenteen aikaansaamiseen. Uskomattoman keveyden lisäksi nämä ulkoilu- ja vaelluskengät tarjoavat erittäin hyvän tuen jalalle, ja luonnonkumista valmistetun UGC® -ulkopohjan ansiosta kenkä pitää luotettavasti kaikilla alustoilla, myös vaativassa ympäris..."
